complaint_id,establishment_id,department_id,description,category,priority,status,created_at
6f1ad1a5-869e-4fb5-b812-c0b192541390,a72e74cc-b910-4098-bc54-fc916ffba180,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,Medium,Resolved,2026-07-12T13:03:34.504429
4226c98c-3fa5-4863-9a06-bccb1f3e47bc,046795b3-9b40-43d1-aea0-8cb6d4ec15e5,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Fire,Low,Resolved,2026-07-12T13:03:34.504435
58da12d5-2023-4cdf-b9d7-172816c9dbd0,e306b61a-b2fa-49a8-b0e5-8eb00b7f5856,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Fire,Medium,Pending,2026-07-12T13:03:34.504442
d0af202f-4653-4a14-822a-dc62842ab57b,20a8f17c-38ec-45e3-ba35-f9a08c2b8d64,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Environmental,Low,Resolved,2026-07-12T13:03:34.504448
a4200251-31cb-44ac-9d0c-c86e04957256,e37bfd8f-de9e-4bfb-9264-d55ff7367f1f,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Fire,High,Pending,2026-07-12T13:03:34.504454
3d48ae32-8261-4e69-b95f-c63a11703b0a,6f758dc2-0132-469f-a366-0d94e2447d19,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Environmental,High,Pending,2026-07-12T13:03:34.504460
071c8c5a-27e6-4276-bc05-ab4278fd334c,16e0a45c-8762-420a-9869-0e2b87180e63,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Hygiene,High,Resolved,2026-07-12T13:03:34.504466
184839c9-c7e7-4f52-a965-dbd4db8a7525,1efdeadf-d77a-46ed-bdba-f8218620119d,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,Low,Resolved,2026-07-12T13:03:34.504472
203ca29f-f123-4afa-b1f8-1248306a3864,0f8a133c-9aa2-4d5e-a8f4-1cb4666dd247,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Environmental,Medium,Resolved,2026-07-12T13:03:34.504478
6e817a3b-c344-47cc-9d63-ae9c7f2629cb,41b7076d-a900-4040-aeef-2b5f94def32a,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Environmental,Medium,Resolved,2026-07-12T13:03:34.504484
484df17d-eee9-4f88-b010-46e4e595dd7e,0399b4cd-22e4-4b0a-9ff0-fa064db5f7d4,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Fire,Medium,Pending,2026-07-12T13:03:34.504491
6c5ff056-46a1-4c09-9341-bc0682ffd77f,8e85e51b-b946-494e-91e7-c9ce6a376dfe,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Fire,Low,Resolved,2026-07-12T13:03:34.504498
5cb85434-85f2-4d95-9012-6356be8b2dc0,a6c3f2d9-fb78-40be-ac8f-2403368e1a7e,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Hygiene,Low,Pending,2026-07-12T13:03:34.504505
f71194c4-f2f6-4384-9dbc-c29c00ff85b0,05aef674-8ece-4ade-a757-9f259c345e83,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Hygiene,Low,Pending,2026-07-12T13:03:34.504511
7e486203-cf94-4a16-8ad1-1e8de613aa16,14fc4414-2b19-49df-9dc7-7b2d995f19cc,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.504516
9f0e952b-64b7-49f0-88be-b134ee46190c,fa393353-3239-45a6-bae3-5a73660afbb8,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Fire,High,Pending,2026-07-12T13:03:34.504523
51531689-17f3-434f-8c4b-9fbc8fb35435,05a7ffe9-a385-4cc1-aed5-173518ffb287,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Fire,High,Pending,2026-07-12T13:03:34.504529
77a483d7-3edd-4382-a963-9636229ee353,6baf5e9d-ecb4-4e82-b126-69edfc0c610a,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,Medium,Resolved,2026-07-12T13:03:34.504534
2a6e1593-6721-4aa5-b0ae-014cef80bc01,3dd846ef-e0ae-4e47-ab9e-f2e7a4b28fc2,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Fire,Low,Pending,2026-07-12T13:03:34.504541
0e5692e0-5979-4b7f-bc4f-aa526d2dc93d,77a40087-34a7-476a-b3c5-8c6e3cf2cb97,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Hygiene,Low,Pending,2026-07-12T13:03:34.504549
1f062e18-c7ba-42bf-8ff0-a30222b96441,2205d94a-0ed0-4964-91ec-b5fa2ac81d30,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Fire,Medium,Pending,2026-07-12T13:03:34.504554
3b56e7ce-b704-481d-85d1-34387d9b5f17,2f51b372-edd1-4994-8ba7-d130f4336018,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.504561
80b0630e-f551-487b-a058-8588320a6d68,15fcacce-96b8-4c6b-97d3-a94fd6183b95,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Environmental,Medium,Pending,2026-07-12T13:03:34.504567
7d4e2776-f3aa-4bfa-8524-cd94958d2a68,da2d4020-c80a-4c69-afae-101fd3473f64,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Environmental,Low,Pending,2026-07-12T13:03:34.504573
f21176ac-60d3-443d-b9d8-6082925ba0c4,13d26984-fe81-4b8a-832b-57dec03ad6f9,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Hygiene,Medium,Pending,2026-07-12T13:03:34.504579
dfe60a2a-9078-4a50-881b-e4ee35103b2a,0c5f6fd1-071f-48c7-acaf-9dd536593337,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Environmental,High,Resolved,2026-07-12T13:03:34.504586
07bd6f60-32bb-48e1-91c7-0a3e2d8b90d7,9c8a50d5-6b9b-4944-9e07-3f22bda156ea,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Hygiene,Medium,Pending,2026-07-12T13:03:34.504592
ccdd779f-6e64-4504-8e2e-dae0ba0a721e,e22473b1-adc6-4bbc-a03e-84493d025d24,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.504598
54aa4864-8695-430a-9ae8-e9cfa63c4616,628aebce-c088-445a-9a59-0462e15174d3,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Hygiene,High,Resolved,2026-07-12T13:03:34.504605
b15a17bf-1162-489d-ad7b-e954fbd35a8a,be547bfb-ed85-4ab7-a9d3-dba1ab5f18b3,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Fire,Medium,Pending,2026-07-12T13:03:34.504611
b0e84a0c-84e8-461a-94de-7315d33b6175,bd6daf54-bf88-4f93-85de-5a5b775d074e,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Fire,Medium,Resolved,2026-07-12T13:03:34.504617
ef984c41-3680-4077-9b1f-cb493c3c8685,7b5e9a3e-d0b0-46a1-9542-c96d062243f3,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Environmental,Medium,Pending,2026-07-12T13:03:34.504624
f87613ae-2b36-49a9-b7b5-7c47d401d44e,63c828f5-6c02-4ab9-b47e-616696c5d2ba,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Environmental,High,Resolved,2026-07-12T13:03:34.504630
1fba2966-e8eb-457b-885e-b93c3de4f6c1,a91db7cb-2e17-4bf6-8b1d-e9f8ad2b3621,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.504636
96af33a7-8df1-456f-a1b5-aae4e86e34f5,027790f1-959b-45b5-83f3-bb4d1a3cb144,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,Low,Resolved,2026-07-12T13:03:34.504642
b18740d7-9199-4717-981d-28725e67b754,ca8a3a21-eefb-47bd-a895-f5e10a6007d5,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.504648
8fabba47-697d-4a72-bcb8-5a5bc6cb7261,55240d1d-4568-42ba-b291-3bf263c22199,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Hygiene,Medium,Resolved,2026-07-12T13:03:34.504655
619e02d0-6726-4ebb-93eb-f4b0ee903c6a,cd6697f5-a648-459e-b745-ac45aa53935a,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Fire,Medium,Pending,2026-07-12T13:03:34.504663
efe26a28-54a5-4742-befb-df88b65a29c9,c47c396e-11e7-4122-bb9c-44379dad0a9d,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Environmental,Low,Resolved,2026-07-12T13:03:34.504669
a701725c-012f-4889-a997-0e5581adebc9,01bd229b-4ae6-4d0c-8bd9-455f7d6b74ef,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.504677
8054e9a5-a810-46c4-a03d-4c7ebfc9ac0e,ee62eab2-743b-485d-8390-cc9ac657e1b0,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Environmental,High,Resolved,2026-07-12T13:03:34.504683
76e4fa14-f149-43eb-98d7-4ef586cb4547,873d2cfe-cb91-4d72-b20b-9e76468a4ebc,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Fire,High,Resolved,2026-07-12T13:03:34.504690
983018ea-74b3-42f5-890c-abd8549c43bd,d888b5a2-429c-4eff-9356-70a94c920f55,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Hygiene,High,Resolved,2026-07-12T13:03:34.504698
8a083df5-3578-4254-8388-333ab3f69296,7adb7f4f-7f9a-4d99-944f-48deafe80c0d,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Fire,Medium,Resolved,2026-07-12T13:03:34.504704
71f447d4-8192-4af7-8f2e-24dfadc65645,6a976bab-abfa-4e73-9186-61876d535c3a,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Fire,High,Pending,2026-07-12T13:03:34.504710
be0aa780-d171-4923-a986-3841f50a2c68,a6a9085c-7489-405f-9ffd-e1eece9acca3,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Hygiene,Medium,Resolved,2026-07-12T13:03:34.504716
cc4496d2-8e6b-4cb4-aa0f-dbc8d517aae3,864d7d5b-5564-42c7-be31-19ebcae16b0e,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Hygiene,High,Resolved,2026-07-12T13:03:34.504722
929c34fd-173f-4851-9642-046a12f28401,35d4f26c-6891-43e2-85cf-51d9d696965e,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,High,Resolved,2026-07-12T13:03:34.504728
ee7a3e26-2e56-4285-840a-e65528b1b217,431bdd56-96c8-493f-90e3-7d4aa411bc99,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Hygiene,Low,Pending,2026-07-12T13:03:34.504734
d81e3e3e-1d20-4ff4-8546-310a8f57507e,b9e30c40-dab8-44e3-ad35-5da40bc81a36,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Environmental,Medium,Pending,2026-07-12T13:03:34.504741
9a4aa8c2-37c9-4bb9-9485-3a569150169d,55947771-a60a-4833-8874-3ecf67358e93,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Environmental,Medium,Resolved,2026-07-12T13:03:34.504746
faa81024-8dcd-4bac-bf7b-4f0c6b5f1444,45dcb8a8-c55e-4e4b-9315-85d389ee3cca,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.504753
ac5795ec-5d01-492e-abcd-1d6365ac9737,d718a48d-a475-4938-a980-fa34c9372edb,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,Low,Pending,2026-07-12T13:03:34.504759
e2ebc7b0-b399-4590-92a1-152de458c620,fb5d8239-58de-4196-a08f-16716dcc1a0c,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Environmental,Medium,Pending,2026-07-12T13:03:34.504765
1f84cb65-ec8f-47d9-9d40-80485e64697d,438e83f8-d22f-4761-9f85-d2429bf5878e,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Environmental,Medium,Resolved,2026-07-12T13:03:34.504771
3f8bc257-ecf5-4e1c-8552-a7d9dba240c7,5bf78c5f-cdf4-4509-972e-6473c61841ff,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,High,Resolved,2026-07-12T13:03:34.504778
f7058282-0807-4882-aaae-b1191c55a2db,917ce53a-2f34-4de7-84e9-6338afd4838c,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Hygiene,Low,Pending,2026-07-12T13:03:34.504784
723b4783-6a59-46ed-874d-8a0debd5efaf,cd325447-e69d-4233-85cd-6643065b50f8,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Environmental,High,Resolved,2026-07-12T13:03:34.504790
df4b9744-be5e-4a78-a8e8-ff4ac73436c3,0dd04e7a-b5fd-4d30-b9c0-e5dae56bdcd8,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,High,Resolved,2026-07-12T13:03:34.504798
48cc554e-cc7c-4da6-9097-e5a70abf103e,90530571-44dd-4d74-8b5b-ba62c26fa80f,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Fire,High,Pending,2026-07-12T13:03:34.504804
76cc8b12-c6d2-4cba-88ad-e54f9f1b6dca,364d28c2-9110-42d6-bd9b-25e9da02e93e,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Fire,Low,Resolved,2026-07-12T13:03:34.504810
43710cde-c5b0-41a3-9457-ae6e2fe60420,c6951486-f31f-4aa6-8a2a-537076b89f9f,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.504816
1d954c21-db64-40f2-b28c-4a3ad7c7dbab,8d4842d3-7e1c-43f9-899e-3c4fc66debca,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Hygiene,Medium,Pending,2026-07-12T13:03:34.504824
1bf1dab7-62da-431f-b464-e858a36b3b52,e5f62557-26ad-416f-865e-c6d157db963f,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Hygiene,Medium,Resolved,2026-07-12T13:03:34.504838
479ced74-58ba-421c-a27f-21660940f74f,9def7a2c-e0bd-4571-8825-12702d2a3d2e,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.504845
9c4d1c97-28de-43bd-b9e7-00d294f66e63,8257201b-57f7-4d1c-b8ee-eb52ae8796d3,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Environmental,Low,Pending,2026-07-12T13:03:34.504851
cf9e11d0-6b15-46ef-9d0f-7210f4165d92,c3768c9f-565e-450b-adb8-6b51e737102f,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Hygiene,High,Resolved,2026-07-12T13:03:34.504858
c3e0f948-eefb-4a08-a687-87f3ef5c7593,6309dcf2-01c5-44f1-abad-c665e546a2e7,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Environmental,Low,Pending,2026-07-12T13:03:34.504864
3b608d70-905f-4405-b8f2-0f901b9e31b9,43c08fa7-8a68-4bd3-84ed-bbea2d2860a7,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,Low,Resolved,2026-07-12T13:03:34.504870
779a7b62-9568-43d6-afae-25fc13940e55,daf0ae4c-5ba5-44fa-9ad4-4199bd5db3fc,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Hygiene,Medium,Pending,2026-07-12T13:03:34.504876
bba59883-c2ea-4b51-a3fa-58748850a270,e004c468-cf43-43ae-9e80-f8f49c4a93da,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Fire,Medium,Resolved,2026-07-12T13:03:34.504882
0d03bdb2-16d9-4439-8479-048e81f0be0d,d5fea433-3c60-4b6e-b9fd-fd85bf849a8f,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,Low,Pending,2026-07-12T13:03:34.504888
d37d7aab-8046-4afb-b5dc-b24ffd0db8c4,1fff4d30-fa31-4a90-92ae-aab3d659781a,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Environmental,Low,Pending,2026-07-12T13:03:34.504894
7dabbc1a-0719-4202-b8b0-c6f84a45cfbb,08b8aeb5-2335-4e63-83cf-4d3b654ef8ff,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Environmental,High,Resolved,2026-07-12T13:03:34.504900
25bbbcef-6bff-4c26-82d4-2da02190c8b3,3b7116ab-9373-4370-ac8c-96c6d134fa73,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Environmental,Low,Resolved,2026-07-12T13:03:34.504906
6dedf97e-6a12-4dce-a160-143aefd5d7ad,fa57010f-d13a-4684-b5fa-3e0de6a41892,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,Low,Pending,2026-07-12T13:03:34.504913
13ef864e-aa44-4653-a4c6-a7d12b603a0f,5042ec3a-53d7-426f-a0d8-5d7d9b86ab9b,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Hygiene,High,Pending,2026-07-12T13:03:34.504919
2a2561f7-d608-4ca4-a28c-174fbfa09abc,56f2701e-edef-4f22-97d1-7c5072f99f3b,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Environmental,High,Pending,2026-07-12T13:03:34.504925
cd9d84fd-18cb-4f19-810a-c5bda8be33b7,195a29f1-8f14-4cab-abb7-0306721714d2,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Environmental,Low,Pending,2026-07-12T13:03:34.504957
bf73f523-872f-44a2-828e-70619148f41e,2512c861-8130-47f0-aa21-2ce97cc8206d,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Environmental,High,Resolved,2026-07-12T13:03:34.504967
10411dbd-cd17-467b-a9d2-86f2ccc08f1a,251e7014-110e-4f81-8a0b-380af0636b46,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Fire,Medium,Resolved,2026-07-12T13:03:34.504973
65e36af5-e887-434e-9a28-aa5564bca98c,b02128f2-0622-4b07-ba27-69044c5683c8,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Environmental,Low,Pending,2026-07-12T13:03:34.504979
eaca3e41-f058-4334-be53-746259b2a23f,551f77a4-87f9-474f-90e3-ec72d0650222,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Hygiene,High,Pending,2026-07-12T13:03:34.504985
4ec8db27-dc98-4cd8-a4e0-3ff555c17cb6,1be3e64a-0b54-493c-87ef-a6ad405f3ed2,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Environmental,High,Pending,2026-07-12T13:03:34.504991
9eed39a6-c148-48ce-bd49-8d04d2e25526,ff879175-45f4-4291-b4b1-4afb17aa179a,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Hygiene,Low,Pending,2026-07-12T13:03:34.504998
d6dc7e16-f0f4-439f-82b6-510dcea8b835,806de144-1e13-4d6a-b15e-bd9ec9d1a58b,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Environmental,High,Pending,2026-07-12T13:03:34.505004
eabb3ccc-1c6e-4c51-a3c0-8f15fe743b40,ddf38cf4-d613-40fe-a91e-9603bc34f22a,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Hygiene,High,Pending,2026-07-12T13:03:34.505010
e6ad5b20-a73b-427e-8f39-b0036fe4f040,dd11e9a5-1962-49a3-a454-ab3ea977c4c3,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Environmental,High,Pending,2026-07-12T13:03:34.505018
8406224b-ad5b-4a1f-a536-f7d74b9398be,5a0c8845-a9d4-44f7-99ba-2dd85177642d,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Hygiene,Low,Resolved,2026-07-12T13:03:34.505024
1d6f16ae-1458-43b4-8777-5f2c4725181c,42063c1f-a61e-4588-8e05-67e5f6a10b68,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Environmental,High,Pending,2026-07-12T13:03:34.505030
5a1a084a-43d2-4e17-8df9-a190ff3f8a00,312ff93d-7bfe-4cb6-8de3-3e5a6f07f516,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.505036
dd1f99fa-9dfd-4355-93cc-6fa9804702dc,3a0005e1-b3f1-4c9b-876b-49440f2b9c17,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Hygiene,High,Pending,2026-07-12T13:03:34.505042
1503e60d-2920-4e7c-a339-b4bb3547c42a,4654ab09-b419-495b-b54d-0163585f155b,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Fire,Low,Resolved,2026-07-12T13:03:34.505048
6a351f92-71fd-4240-ab5d-222ec597d511,177fe3a9-992b-4ef0-9f78-59ed5ef9944d,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Fire,High,Resolved,2026-07-12T13:03:34.505054
d1190168-9fe2-4372-bdf8-2748a8b9dece,b9eb78bd-b06f-4fed-b9ce-353b80f62807,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Environmental,High,Resolved,2026-07-12T13:03:34.505060
25ddb78c-4c88-42d6-b9f6-89c41e7ca248,d2f4113b-f3f0-49be-b2aa-4917337369d3,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Fire,Low,Pending,2026-07-12T13:03:34.505066
94fcaeb5-e631-4c2c-a693-20f1e8b6e54f,b327b1b0-e559-442f-93af-ea3c9bf0b82d,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Fire,Low,Pending,2026-07-12T13:03:34.505073
e44d39a9-586d-43e0-a26f-c950d6243831,5cbc8ea0-7f07-443f-8c82-035b082e65eb,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Hygiene,High,Resolved,2026-07-12T13:03:34.505080
40fe9b83-f500-4f7b-969f-79a191961b28,39b21292-9a16-401d-a2dd-b7af3cc5b09f,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Hygiene,Medium,Pending,2026-07-12T13:03:34.505087
eff65e33-ad69-49bd-a379-37be4579901c,233db604-f64c-4db5-ad62-3f8913da3a77,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Fire,Low,Resolved,2026-07-12T13:03:34.505093
37836e87-0608-4db0-96f6-6bc765dfa5e1,09feafee-7f3e-4e48-adb8-47f09ea047eb,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Environmental,Medium,Pending,2026-07-12T13:03:34.505099
131e4396-d464-4f07-a929-49cab6719d37,e7f6ec60-1043-40b2-88a8-84595faa016b,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Environmental,Low,Pending,2026-07-12T13:03:34.505105
96e87c14-dca4-42f6-b175-3e2fd696a862,1e4195a8-81d4-43e4-998b-8b08c22871fb,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Environmental,High,Pending,2026-07-12T13:03:34.505112
1a6f1099-c206-47ba-94bb-56d6f6f0d0df,6d4dcc21-97f3-4fde-90c5-71af78987fde,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Fire,Medium,Resolved,2026-07-12T13:03:34.505118
96dc9c55-89fd-400c-80bb-58622d22fd8c,07cd1e80-d79b-45f7-96d2-0a8b5fc9ab87,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Environmental,High,Resolved,2026-07-12T13:03:34.505124
4334598d-e1cd-4f41-9615-61cf21a3e9a4,fb9db4f1-6bb6-4357-ae86-0d0062d8849f,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Fire,Low,Pending,2026-07-12T13:03:34.505132
de908e5b-9024-4b8f-8db4-9da3aef43a54,b198c5f2-648a-4cf3-b048-a7a2e9ace887,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.505138
68dac042-b8fb-403a-9fcc-6cc8d9f2c093,a51bcf3e-1745-461a-b827-3025e657713a,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,Medium,Pending,2026-07-12T13:03:34.505144
414ad660-39d2-498f-b095-40df34b70e32,83a8a9c9-c2dc-4739-85a3-7adb636c173c,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Hygiene,Medium,Pending,2026-07-12T13:03:34.505150
d3296467-7697-4fa0-8eb5-78ee7220b8af,46c2a5cd-6ac1-4afb-a963-4eafd7130988,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Environmental,Medium,Resolved,2026-07-12T13:03:34.505156
79f07a71-0fa7-4dca-ae5f-4f0c7bd7ee58,1baa025c-12e1-4451-8f08-69acc77a0ea5,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Hygiene,Medium,Resolved,2026-07-12T13:03:34.505163
2247492f-4e97-4bde-9659-f7c57783df5b,533c6962-1460-4acb-8ff1-1fc26a986e5d,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Hygiene,Low,Pending,2026-07-12T13:03:34.505168
390b8683-f25b-4c6f-b592-386a78b0486f,526f375d-07cd-459a-91ad-cbcd6b2d9fc9,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Environmental,High,Resolved,2026-07-12T13:03:34.505175
ec46e7ff-a775-41e4-b14d-56fb785d76c8,37a8a901-a723-40e3-a328-e2bc4b73bb5f,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Fire,Medium,Pending,2026-07-12T13:03:34.505183
2d0a57d0-4ead-4eb6-aa2a-92f5d9cdd14b,57909b7b-67b9-4f02-9015-72392b6ed881,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Environmental,High,Pending,2026-07-12T13:03:34.505189
c42cb0a8-30b0-4d2c-b277-9bb88f9ec477,cf576d45-acb7-4909-b51c-34d0f2febcb9,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Fire,Medium,Resolved,2026-07-12T13:03:34.505196
a5e48fc5-8128-47c9-884a-3aa21ee39b6c,f3d57772-4d86-4771-861d-8d58dee3147d,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.505202
5ef70b93-f063-4b40-9470-71116af3dc3a,a8bbb4af-1b54-45af-aa6e-99ae923cd2a9,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,High,Pending,2026-07-12T13:03:34.505209
e1937c40-cdcc-4099-bb3f-81e9e736eb6f,840e046e-82ec-42ef-8b7b-164528f9e6ed,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Environmental,High,Resolved,2026-07-12T13:03:34.505215
88e0b404-9212-4081-8859-a1a62d43f44c,1194e02e-0b47-41ab-91e6-c102871d53f5,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.505222
